,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
108,Wilfried Zaha,"FW,MF",24,28.3,9.0,64.0,26.0,40.6,2.26,0.92,0.14,0.35,15.0,0.0,0.0,0.0,9.2,9.2,0.14,-0.2,-0.2,,,,,,,,,,,
109,Yohan Cabaye,MF,31,26.4,0.0,38.0,11.0,28.9,1.44,0.42,0.0,0.0,24.6,4.0,0.0,0.0,2.3,2.3,0.06,-2.3,-2.3,,,,,,,,,,,
110,James McArthur,MF,29,27.0,5.0,30.0,10.0,33.3,1.11,0.37,0.17,0.5,12.9,0.0,0.0,0.0,3.7,3.7,0.13,1.3,1.3,,,,,,,,,,,
111,Wayne Hennessey,GK,30,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
112,James Tomkins,DF,28,26.5,3.0,23.0,8.0,34.8,0.87,0.3,0.13,0.38,12.6,0.0,0.0,0.0,2.2,2.2,0.11,0.8,0.8,,,,,,,,,,,
113,Christian Benteke,FW,26,24.9,3.0,58.0,17.0,29.3,2.33,0.68,0.03,0.12,12.5,0.0,1.0,2.0,10.2,8.6,0.15,-7.2,-6.6,,,,,,,,,,,
114,Ruben Loftus-Cheek,MF,21,20.8,2.0,32.0,7.0,21.9,1.54,0.34,0.06,0.29,16.4,0.0,0.0,0.0,3.5,3.5,0.11,-1.5,-1.5,,,,,,,,,,,
115,Jeffrey Schlupp,"DF,MF",24,19.4,0.0,15.0,2.0,13.3,0.77,0.1,0.0,0.0,18.1,0.0,0.0,0.0,1.2,1.2,0.08,-1.2,-1.2,,,,,,,,,,,
116,Joel Ward,DF,27,17.9,0.0,5.0,1.0,20.0,0.28,0.06,0.0,0.0,16.4,0.0,0.0,0.0,0.2,0.2,0.05,-0.2,-0.2,,,,,,,,,,,
117,Mamadou Sakho,DF,27,17.8,1.0,3.0,1.0,33.3,0.17,0.06,0.33,1.0,5.4,0.0,0.0,0.0,1.2,1.2,0.39,-0.2,-0.2,,,,,,,,,,,
118,Timothy Fosu-Mensah,DF,19,17.7,0.0,8.0,0.0,0.0,0.45,0.0,0.0,26.9,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2,,,,,,,,,,,,
